"State","Year","mood","right2work","pc_inc_ann","povrate","ccpi","evangelical_pop","nonwhite","valueofagsect","region","budget_surplus_gsp","dem_unified","rep_unified","pctlatinoleg","hs_dem_in_sess","hs_rep_in_sess","hs_ind_in_sess","sen_dem_in_sess","sen_rep_in_sess","sen_ind_in_sess","Task.Force.Agreement","Cooperation.With.Detainers","EVerify.Mandates","Year.English.Declared","English.Declared","Insurance.for.Unauth.Kids","Insurance.for.Unauth.Adults","Food.Assist.for.Immigrant.Kids","Food.Assist.for.Immigrant.Adults","Immigration.Composite.Score"
"Tennessee",2009,31.43300056,1,3.751302958,16.5,214.537,38.299999,0.234866321,1058629,1,-8.980818748,0,0,1,49,50,0,14,19,0,0,0,1,1984,0,0,0,1,0,2
"Tennessee",2010,33.97700119,1,4.01378727,16.7,218.056,38.299999,0.167777136,905689,1,-3.196567535,0,0,1,48,51,0,14,19,0,0,0,1,1984,0,0,0,1,0,2
"Tennessee",2011,NA,1,NA,16.3,224.939,38.299999,0.238979653,1207233,1,NA,0,1,1,34,64,1,13,19,0,0,0,0,1984,0,0,0,1,0,1
"Tennessee",2012,NA,1,4.230141163,18.6,229.594,38.299999,NA,NA,1,-3.82792902,NA,NA,1,34,NA,NA,13,NA,NA,0,0,0,1984,0,0,0,1,0,1
"Tennessee",2013,NA,1,NA,18.1,232.957,38.299999,NA,NA,1,-3.710095406,NA,NA,NA,28,NA,NA,7,NA,NA,1,0,0,1984,0,0,0,1,0,2
"Tennessee",2014,NA,1,NA,17.3,236.736,NA,NA,NA,1,-5.836143494,NA,NA,0,27,NA,NA,7,NA,NA,1,0,0,1984,0,0,0,1,0,2
"Tennessee",2015,NA,1,NA,14.7,NA,NA,NA,NA,1,-3.624052525,NA,NA,0,26,NA,NA,6,NA,NA,1,0,0,1984,0,0,0,1,0,2
"Texas",2000,31.75099945,1,2.640902042,15.5,172.2,25.200001,0.465326965,6143753,1,1.160690308,0,0,NA,78,72,0,15,16,0,1,0,1,NA,1,0,0,0,0,3
"Texas",2001,36.50699997,1,2.842282772,14.9,177.1,25.200001,0.474257469,7081021,1,3.10761857,0,0,NA,78,72,0,15,16,0,1,0,1,NA,1,0,0,0,0,3
"Texas",2002,36.3219986,1,2.857486725,15.6,179.9,25.200001,0.480775535,6966563,1,0.566644788,0,0,NA,78,71,0,15,16,0,1,0,1,NA,1,0,0,0,0,3
"Texas",2003,37.15100098,1,3.016564846,17,184,25.200001,0.487208337,8368494,1,-0.414911658,0,1,NA,62,88,0,12,19,0,1,0,1,NA,1,0,0,1,0,4
"Texas",2004,37.43799973,1,3.192245722,16.5,188.9,25.200001,0.492957115,9378863,1,4.398532391,0,1,NA,62,88,0,12,19,0,1,0,1,NA,1,0,0,1,0,4
"Texas",2005,33.15999985,1,3.327357292,16.2,195.3,26.9,0.49878037,8877836,1,4.034918308,0,1,23.79999924,63,87,0,12,19,0,1,0,1,NA,1,0,0,1,0,4
"Texas",2006,35.50799942,1,3.573312044,16.4,201.6,26.9,0.505786657,6515364,1,5.907278061,0,1,NA,62,87,0,12,19,0,1,0,1,NA,1,0,0,1,0,4
"Texas",2007,36.87799835,1,3.691161871,16.5,207.342,26.9,0.521275282,7361489,1,5.911594391,0,1,20,69,81,0,11,20,0,1,0,1,NA,1,0,0,1,0,4
"Texas",2008,36.56299973,1,4.072971344,15.9,215.303,26.9,0.526220441,5798151,1,6.632062912,0,1,NA,71,79,0,11,20,0,1,0,1,NA,1,0,0,1,0,4
"Texas",2009,35.83800125,1,3.876989841,17.3,214.537,26.9,0.53260535,4735067,1,-1.837137222,0,1,20,74,76,0,12,19,0,1,0,1,NA,1,0,0,1,0,4
"Texas",2010,36.375,1,3.95683527,18.4,218.056,26.9,0.467698872,8083697,1,-1.991474152,0,1,NA,73,77,0,12,19,0,1,0,1,NA,1,0,0,1,0,4
"Texas",2011,NA,1,NA,17.4,224.939,26.9,0.542326629,7793533,1,NA,0,1,22,49,101,0,12,19,0,1,0,1,NA,1,0,0,1,0,4
"Texas",2012,NA,1,4.135646343,17,229.594,26.9,NA,NA,1,-0.404433429,NA,NA,NA,49,NA,NA,12,NA,NA,1,0,1,NA,1,0,0,1,0,4
"Texas",2013,NA,1,NA,16.8,232.957,26.9,NA,NA,1,3.252792835,NA,NA,NA,56,NA,NA,12,NA,NA,1,0,1,NA,1,0,0,1,0,4
"Texas",2014,NA,1,NA,16.4,236.736,NA,NA,NA,1,3.828596354,NA,NA,23,55,NA,NA,12,NA,NA,1,0,0,NA,1,0,0,1,0,3
"Texas",2015,NA,1,NA,14.7,NA,NA,NA,NA,1,2.214328051,NA,NA,23,52,NA,NA,11,NA,NA,1,0,0,NA,1,0,0,1,0,3
"Utah",2000,31.38100052,1,3.429240465,7.6,172.2,68.400002,0.13059248,436333,2,-3.69638896,0,1,NA,21,54,0,11,18,0,1,0,1,2000,0,0,0,0,0,2
"Utah",2001,35.42300034,1,3.578042269,10.5,177.1,68.400002,0.13897337,578067,2,-4.317030907,0,1,NA,25,50,0,9,20,0,1,0,1,2000,0,0,0,0,0,2
"Utah",2002,35.07500076,1,3.709271431,9.9,179.9,68.400002,0.142574981,423854,2,-6.825500011,0,1,NA,24,51,0,9,20,0,1,0,1,2000,0,0,0,0,0,2
"Utah",2003,36.00699997,1,3.71119523,9.1,184,68.400002,0.149521008,483323,2,-5.244266033,0,1,NA,19,56,0,7,22,0,1,0,1,2000,0,0,0,1,0,3
"Utah",2004,34.90800095,1,3.98072648,9.9,188.9,68.400002,0.153485239,630695,2,-2.250391006,0,1,NA,19,56,0,7,22,0,1,0,1,2000,0,0,0,1,0,3
"Utah",2005,39.69900131,1,4.209102631,9.2,195.3,71.400002,0.152407438,647996,2,2.590389013,0,1,2,19,56,0,8,21,0,1,0,1,2000,0,0,0,1,0,3
"Utah",2006,39.59899902,1,4.640437126,9.3,201.6,71.400002,0.160258025,472441,2,7.199347019,0,1,2,19,56,0,8,21,0,1,0,1,2000,0,0,0,1,0,3
"Utah",2007,42.59899902,1,4.876338005,9.6,207.342,71.400002,0.176924616,586051,2,9.110086441,0,1,2,20,55,0,8,21,0,1,0,1,2000,0,0,0,1,0,3
"Utah",2008,43.23899841,1,4.954602242,7.6,215.303,71.400002,0.182855442,635815,2,1.959032655,0,1,2,20,55,0,8,21,0,1,0,0,2000,0,0,0,1,0,2
"Utah",2009,40.87200165,1,4.713626385,9.7,214.537,71.400002,0.188010216,195507,2,-9.932593346,0,1,4,22,53,0,8,21,0,1,0,0,2000,0,0,0,1,0,2
"Utah",2010,39.43700027,1,4.765955448,10,218.056,71.400002,0.028631741,444524,2,-8.115118027,0,1,4,22,53,0,8,21,0,1,0,0,2000,0,0,0,1,0,2
"Utah",2011,NA,1,NA,11,224.939,71.400002,0.18395339,553828,2,NA,0,1,5,17,58,0,7,22,0,1,0,0,2000,0,0,0,1,0,2
"Utah",2012,NA,1,4.937440872,11,229.594,71.400002,NA,NA,2,-8.145620346,NA,NA,5,17,NA,NA,7,NA,NA,1,0,0,2000,0,0,0,1,0,2
"Utah",2013,NA,1,NA,8.3,232.957,71.400002,NA,NA,2,-1.351486444,NA,NA,NA,14,NA,NA,5,NA,NA,1,0,0,2000,0,0,0,1,0,2
"Utah",2014,NA,1,NA,10.2,236.736,NA,NA,NA,2,-2.718662977,NA,NA,3,14,NA,NA,5,NA,NA,1,0,0,2000,0,0,0,1,0,2
"Utah",2015,NA,1,NA,9.3,NA,NA,NA,NA,2,-2.132203579,NA,NA,3,12,NA,NA,5,NA,NA,1,0,0,2000,0,0,0,1,0,2
"Vermont",2000,39.85900116,NA,4.828287601,10,172.2,2.9000001,0.025817733,224106,4,-6.753031254,1,0,NA,77,67,6,17,13,0,1,0,1,NA,1,0,0,0,0,3
"Vermont",2001,44.55699921,NA,5.07440567,9.7,177.1,2.9000001,0.028509803,222838,4,-4.839941978,0,0,NA,62,83,5,16,14,0,1,0,1,NA,1,0,0,0,0,3
"Vermont",2002,45.5870018,NA,5.247004509,9.9,179.9,2.9000001,0.029813008,179033,4,-3.050913572,0,0,NA,62,82,5,16,13,0,1,0,1,NA,1,0,0,0,0,3
"Vermont",2003,46.45700073,NA,5.425596237,8.5,184,2.9000001,0.031259321,226260,4,-11.30835152,0,0,NA,69,74,7,19,11,0,1,0,1,NA,1,0,0,1,0,4
"Vermont",2004,47.02199936,NA,6.121473789,7.9,188.9,2.9000001,0.031551778,275200,4,5.236763,0,0,NA,69,74,7,19,11,0,1,0,1,NA,1,0,0,1,0,4
"Vermont",2005,44.88700104,NA,6.79634428,7.6,195.3,4.3000002,0.032878838,295609,4,1.75071156,0,0,0,83,60,7,21,9,0,1,0,1,NA,1,0,0,1,0,4
"Vermont",2006,46.46500015,NA,7.158676147,7.8,201.6,4.3000002,0.034179032,198690,4,4.060981274,0,0,0,83,60,7,21,9,0,1,0,1,NA,1,0,0,1,0,4
"Vermont",2007,49.25799942,NA,7.683425903,9.9,207.342,4.3000002,0.04713209,335109,4,4.162186146,0,0,0,93,49,8,23,7,0,1,0,1,NA,1,0,0,1,0,4
"Vermont",2008,48.04399872,NA,7.781772137,9,215.303,4.3000002,0.048465241,267739,4,5.882750034,0,0,0,93,49,8,23,7,0,1,0,1,NA,1,0,0,1,0,4
"Vermont",2009,50.18099976,NA,7.967153549,9.4,214.537,4.3000002,0.050919969,190761,4,-2.251459122,0,0,0,95,48,7,23,7,0,1,0,1,NA,1,0,0,1,0,4
"Vermont",2010,46.60800171,NA,8.516432762,10.8,218.056,4.3000002,0.041241091,264320,4,5.950362206,0,0,0,95,48,7,23,7,0,1,0,1,NA,1,0,0,1,0,4
"Vermont",2011,NA,NA,NA,11.6,224.939,4.3000002,0.057084322,351019,4,NA,1,0,1,95,48,7,22,8,0,1,0,1,NA,1,0,0,1,0,4
"Vermont",2012,NA,NA,8.725295067,11.2,229.594,4.3000002,NA,NA,4,-2.052917242,NA,NA,1,94,NA,NA,21,NA,NA,1,0,1,NA,1,0,0,1,0,4
"Vermont",2013,NA,NA,NA,8.7,232.957,4.3000002,NA,NA,4,-0.049390033,NA,NA,NA,96,NA,NA,21,NA,NA,1,0,1,NA,1,0,0,1,0,4
"Vermont",2014,NA,NA,NA,9.3,236.736,NA,NA,NA,4,-3.866317511,NA,NA,1,96,NA,NA,20,NA,NA,1,0,1,NA,1,0,0,1,0,4
"Vermont",2015,NA,NA,NA,10.7,NA,NA,NA,NA,4,-1.073134542,NA,NA,1,85,NA,NA,19,NA,NA,1,0,1,NA,1,0,0,1,0,4
"Virginia",2000,36.06999969,1,3.196644545,8.3,172.2,17.9,0.282898992,1126604,1,0.395821452,0,1,NA,47,52,1,19,21,0,1,0,1,1981,0,0,0,0,0,2
"Virginia",2001,40.04299927,1,3.360987902,8,177.1,17.9,0.289065659,1017068,1,-2.375636578,0,1,NA,47,52,1,18,22,0,1,0,1,1981,0,0,0,0,0,2
"Virginia",2002,41.66400146,1,3.409278631,9.9,179.9,17.9,0.293011546,858316,1,-2.398331404,0,0,NA,34,64,2,18,22,0,1,0,1,1981,0,0,0,0,0,2
"Virginia",2003,42.0870018,1,3.465201616,10,184,17.9,0.296702147,855545,1,-2.453603745,0,0,NA,34,64,2,17,23,0,1,0,1,1981,0,0,0,1,0,3
"Virginia",2004,42.83200073,1,3.730556011,9.3,188.9,17.9,0.30042845,1172878,1,0.867273331,0,0,NA,37,61,2,16,24,0,1,0,1,1981,0,0,0,1,0,3
"Virginia",2005,37.34199905,1,3.985876083,9.2,195.3,20.299999,0.304688752,1332028,1,0.715564489,0,0,0,38,60,2,16,24,0,1,0,1,1981,0,0,0,1,0,3
"Virginia",2006,38.37099838,1,4.263352394,8.6,201.6,20.299999,0.309205174,972121,1,2.332889318,0,0,1,39,56,3,16,23,0,1,0,1,1981,0,0,0,1,0,3
"Virginia",2007,40.80500031,1,4.544228554,8.6,207.342,20.299999,0.327455282,909614,1,3.999643326,0,0,1,40,57,3,17,23,0,1,0,1,1981,0,0,0,1,0,3
"Virginia",2008,41.01100159,1,4.602894783,10.3,215.303,20.299999,0.330497444,970032,1,-0.899399996,0,0,1,44,54,2,21,19,0,0,0,1,1981,0,0,0,1,0,2
"Virginia",2009,44.45999908,1,4.418910503,10.7,214.537,20.299999,0.336714447,831961,1,-6.991028786,0,0,1,45,53,2,21,19,0,0,0,1,1981,0,0,0,1,0,2
"Virginia",2010,41.8730011,1,4.624038219,10.7,218.056,20.299999,0.282920808,838744,1,-2.497032166,0,0,0,39,59,2,22,18,0,0,0,0,1981,0,0,0,1,0,1
"Virginia",2011,NA,1,NA,11.4,224.939,20.299999,0.347318292,1146160,1,NA,0,0,0,39,59,2,22,18,0,0,0,0,1981,0,0,0,1,0,1
"Virginia",2012,NA,1,4.818780899,10.6,229.594,20.299999,NA,NA,1,-5.001008511,NA,NA,0,32,NA,NA,20,NA,NA,0,0,0,1981,0,0,0,1,0,1
"Virginia",2013,NA,1,NA,10.4,232.957,20.299999,NA,NA,1,-3.093507767,NA,NA,NA,32,NA,NA,20,NA,NA,1,0,0,1981,0,0,0,1,0,2
"Virginia",2014,NA,1,NA,10.2,236.736,NA,NA,NA,1,-4.918376446,NA,NA,1,33,NA,NA,20,NA,NA,1,0,0,1981,0,0,0,1,0,2
"Virginia",2015,NA,1,NA,10.9,NA,NA,NA,NA,1,-3.409302235,NA,NA,1,32,NA,NA,19,NA,NA,1,0,0,1981,0,0,0,1,0,2
"Washington",2000,36.57099915,NA,3.596001148,10.8,172.2,12.9,0.182140484,2616863,2,-2.933802605,0,0,NA,49,49,0,27,22,0,1,0,1,NA,1,1,0,1,1,6
"Washington",2001,41.86999893,NA,3.745296955,10.7,177.1,12.9,0.188814104,2390847,2,-4.925429344,0,0,NA,49,49,0,25,24,0,1,0,1,NA,1,1,0,1,1,6
"Washington",2002,42.5530014,NA,3.763022184,11,179.9,12.9,0.192920238,2481686,2,-9.583724976,1,0,NA,50,48,0,25,24,0,1,0,1,NA,1,1,0,1,1,6
"Washington",2003,41.27099991,NA,3.953652143,12.6,184,12.9,0.196459085,3051111,2,-7.303860664,0,0,NA,52,46,0,24,25,0,1,0,1,NA,1,1,0,1,1,6
"Washington",2004,43.19200134,NA,4.073937893,11.5,188.9,12.9,0.200230092,3252197,2,-6.68778944,0,0,NA,52,46,0,24,25,0,1,0,1,NA,1,1,0,1,1,6
"Washington",2005,42.3409996,NA,4.306790352,10.2,195.3,16.200001,0.203545317,2654300,2,-4.233695507,1,0,2,55,43,0,26,23,0,1,0,1,NA,1,1,0,1,1,6
"Washington",2006,43.26699829,NA,4.596480846,8,201.6,16.200001,0.208665147,2733542,2,0.716572881,1,0,2,55,43,0,26,23,0,1,0,1,NA,1,1,0,1,1,6
"Washington",2007,45.22299957,NA,4.832519054,10.2,207.342,16.200001,0.239399433,3505936,2,-1.288370967,1,0,2,62,36,0,32,17,0,1,0,1,NA,1,1,0,1,1,6
"Washington",2008,42.95899963,NA,4.917965889,10.4,215.303,16.200001,0.245078802,3853563,2,-5.135772705,1,0,2,63,35,0,32,17,0,1,0,1,NA,1,1,0,1,1,6
"Washington",2009,41.31499863,NA,4.877459526,11.7,214.537,16.200001,0.253815502,2956518,2,-11.52859783,1,0,2,62,36,0,31,18,0,1,0,1,NA,1,1,0,1,1,6
"Washington",2010,37.8030014,NA,4.999382496,11.5,218.056,16.200001,0.182431564,3782950,2,-7.669963837,1,0,2,61,37,0,31,18,0,1,0,1,NA,1,1,0,1,1,6
"Washington",2011,NA,NA,NA,12.5,224.939,16.200001,0.267801225,4744299,2,NA,1,0,2,56,42,0,27,22,0,1,0,1,NA,1,1,0,1,1,6
"Washington",2012,NA,NA,4.923935413,11.6,229.594,16.200001,NA,NA,2,-7.80740118,NA,NA,2,56,NA,NA,27,NA,NA,1,0,1,NA,1,1,0,1,1,6
"Washington",2013,NA,NA,NA,12,232.957,16.200001,NA,NA,2,-4.948503494,NA,NA,NA,55,NA,NA,26,NA,NA,1,1,1,NA,1,1,0,1,1,7
"Washington",2014,NA,NA,NA,12,236.736,NA,NA,NA,2,-5.927811623,NA,NA,1,55,NA,NA,25,NA,NA,1,1,1,NA,1,1,0,1,1,7
"Washington",2015,NA,NA,NA,11.4,NA,NA,NA,NA,2,-5.558486462,NA,NA,1,51,NA,NA,24,NA,NA,1,1,1,NA,1,1,0,1,1,7
"West Virginia",2000,32.8219986,NA,3.891420841,14.7,172.2,11.7,0.046932522,117380,1,12.6838398,0,0,NA,75,25,0,29,5,0,1,0,1,2016,1,0,0,0,0,3
"West Virginia",2001,34.98799896,NA,3.862683058,16.4,177.1,11.7,0.047398556,130380,1,18.00635529,1,0,NA,75,25,0,28,6,0,1,0,1,2016,1,0,0,0,0,3
"West Virginia",2002,34.84899902,NA,4.460199356,16.8,179.9,11.7,0.047809895,52518,1,10.83897781,1,0,NA,75,25,0,28,6,0,1,0,1,2016,1,0,0,0,0,3
"West Virginia",2003,35.58200073,NA,4.588969707,17.4,184,11.7,0.048998334,83616,1,6.833386898,1,0,NA,68,32,0,24,10,0,1,0,1,2016,1,0,0,1,0,4
"West Virginia",2004,34.70700073,NA,5.01949358,14.2,188.9,11.7,0.050035495,155682,1,11.35580254,1,0,NA,68,32,0,24,10,0,1,0,1,2016,1,0,0,1,0,4
"West Virginia",2005,30.02099991,NA,5.391207218,15.4,195.3,14.4,0.051171839,147983,1,19.17228127,1,0,0.699999988,68,32,0,21,13,0,1,0,1,2016,1,0,0,1,0,4
"West Virginia",2006,32.08599854,NA,5.614162445,15.3,201.6,14.4,0.05277532,102246,1,18.86214447,1,0,0.699999988,68,32,0,21,13,0,1,0,1,2016,1,0,0,1,0,4
"West Virginia",2007,31.75399971,NA,5.796764851,14.8,207.342,14.4,0.0636108,82079,1,23.52098656,1,0,0,72,28,0,23,11,0,1,0,1,2016,1,0,0,1,0,4
"West Virginia",2008,30.94199944,NA,5.85025835,14.5,215.303,14.4,0.06514857,73026,1,18.09173775,1,0,0,72,28,0,23,11,0,1,0,1,2016,1,0,0,1,0,4
"West Virginia",2009,30.82299995,NA,6.014328003,15.8,214.537,14.4,0.067296155,40051,1,11.18980408,1,0,0,71,29,0,26,8,0,1,0,1,2016,1,0,0,1,0,4
"West Virginia",2010,31.23699951,NA,6.234603405,16.9,218.056,14.4,0.052237879,49958,1,11.80306339,1,0,0,71,29,0,26,8,0,1,0,1,2016,1,0,0,1,0,4
"West Virginia",2011,NA,NA,NA,17.5,224.939,14.4,0.069131903,88287,1,NA,1,0,0,65,35,0,28,6,0,1,0,1,2016,1,0,0,1,0,4
"West Virginia",2012,NA,NA,6.612171173,16.7,229.594,14.4,NA,NA,1,8.246543884,NA,NA,0,65,NA,NA,28,NA,NA,1,0,0,2016,1,0,0,1,0,3
"West Virginia",2013,NA,NA,NA,17.3,232.957,14.4,NA,NA,1,9.624843597,NA,NA,NA,53,NA,NA,25,NA,NA,1,0,0,2016,1,0,0,1,0,3
"West Virginia",2014,NA,NA,NA,20.6,236.736,NA,NA,NA,1,6.871184826,NA,NA,0,53,NA,NA,24,NA,NA,1,0,0,2016,1,0,0,1,0,3
"West Virginia",2015,NA,NA,NA,14.5,NA,NA,NA,NA,1,22.0107975,NA,NA,0,36,NA,NA,16,NA,NA,1,0,0,2016,1,0,0,1,0,3
"Wisconsin",2000,36.20000076,NA,3.94176054,9.3,172.2,13,0.117054813,2022287,3,4.00522995,0,0,NA,44,55,0,17,16,0,1,0,1,NA,1,0,0,1,1,5
"Wisconsin",2001,38.25999832,NA,4.047444344,7.9,177.1,13,0.121533282,2409465,3,1.003477216,0,0,NA,43,56,0,18,15,0,1,0,1,NA,1,0,0,1,1,5
"Wisconsin",2002,40.69300079,NA,4.200816631,8.6,179.9,13,0.124492742,2209492,3,-1.246933103,0,0,NA,43,56,0,18,15,0,1,0,1,NA,1,0,0,1,1,5
"Wisconsin",2003,40.96900177,NA,4.276745319,9.8,184,13,0.126782969,3034851,3,-1.857013106,0,0,NA,41,58,0,13,18,0,1,0,1,NA,1,0,0,1,1,5
"Wisconsin",2004,39.58300018,NA,4.364122868,12.3,188.9,13,0.129045561,3326262,3,-3.357377768,0,0,NA,40,59,0,15,18,0,1,0,1,NA,1,0,0,1,1,5
"Wisconsin",2005,36.08300018,NA,4.437516689,10.2,195.3,14.6,0.131568149,3214732,3,-2.460894823,0,0,1,39,60,0,14,19,0,1,0,1,NA,1,0,0,1,1,5
"Wisconsin",2006,39.13800049,NA,4.609016895,10.1,201.6,14.6,0.133735687,3040103,3,-2.416956902,0,0,1,39,59,0,14,19,0,1,0,1,NA,1,0,0,1,1,5
"Wisconsin",2007,41.0019989,NA,4.762742996,11,207.342,14.6,0.146027595,4004974,3,-0.778998673,0,0,1,47,52,0,18,15,0,1,0,1,NA,1,0,0,1,1,5
"Wisconsin",2008,38.76100159,NA,4.928629398,9.8,215.303,14.6,0.149486482,4125113,3,-0.889869392,0,0,1,47,52,0,18,15,0,1,0,1,NA,1,0,0,1,1,5
"Wisconsin",2009,40.9620018,NA,5.200333118,10.8,214.537,14.6,0.153898984,2414096,3,-2.835976362,1,0,1,52,46,1,18,15,0,1,0,1,NA,1,0,0,1,1,5
"Wisconsin",2010,37.78099823,NA,5.419364452,9.9,218.056,14.6,0.125052571,3543602,3,-3.292409182,1,0,1,52,46,1,18,15,0,1,0,1,NA,1,0,0,1,1,5
"Wisconsin",2011,NA,NA,NA,13.1,224.939,14.6,0.16582334,5177853,3,NA,0,1,1,38,60,1,14,19,0,1,0,1,NA,1,0,0,1,0,4
"Wisconsin",2012,NA,NA,5.475019455,11.4,229.594,14.6,NA,NA,3,-1.409044862,NA,NA,1,39,NA,NA,16,NA,NA,1,1,1,NA,1,0,0,1,0,5
"Wisconsin",2013,NA,NA,NA,11,232.957,14.6,NA,NA,3,1.429056525,NA,NA,NA,39,NA,NA,15,NA,NA,1,1,1,NA,1,0,0,1,0,5
"Wisconsin",2014,NA,NA,NA,10.9,236.736,NA,NA,NA,3,-3.713837147,NA,NA,2,39,NA,NA,15,NA,NA,1,1,1,NA,1,0,0,1,0,5
"Wisconsin",2015,NA,NA,NA,11.4,NA,NA,NA,NA,3,-3.433428764,NA,NA,2,36,NA,NA,14,NA,NA,1,1,1,NA,1,0,0,1,0,5
"Wyoming",2000,29.94400024,1,4.767515659,10.8,172.2,20.9,0.099263161,322990,2,5.909562588,0,1,NA,17,43,0,10,20,0,1,0,1,1996,0,0,0,0,0,2
"Wyoming",2001,33.33599854,1,5.51224184,8.7,177.1,20.9,0.101393506,405148,2,21.01582527,0,1,NA,14,46,0,10,20,0,1,0,1,1996,0,0,0,0,0,2
"Wyoming",2002,31.70499992,1,5.536463737,9,179.9,20.9,0.10294769,273029,2,8.261338234,0,1,NA,14,46,0,10,20,0,1,0,1,1996,0,0,0,0,0,2
"Wyoming",2003,33.44599915,1,7.156508923,9.8,184,20.9,0.104402803,395380,2,33.98012543,0,0,NA,15,45,0,10,20,0,1,0,1,1996,0,0,0,1,0,3
"Wyoming",2004,29.92499924,1,6.911423206,9.9,188.9,20.9,0.107019879,396188,2,14.19364166,0,0,NA,15,45,0,10,20,0,1,0,1,1996,0,0,0,1,0,3
"Wyoming",2005,36.56499863,1,8.37112999,10.6,195.3,21.700001,0.108314231,494139,2,26.7272892,0,0,1.100000024,14,46,0,7,23,0,1,0,1,1996,0,0,0,1,0,3
"Wyoming",2006,36.9640007,1,9.36964798,10,201.6,21.700001,0.111881092,311844,2,40.80580902,0,0,1.100000024,14,46,0,7,23,0,1,0,1,1996,0,0,0,1,0,3
"Wyoming",2007,39.22000122,1,9.012294769,10.9,207.342,21.700001,0.1267391,230481,2,20.88062477,0,0,2,17,43,0,7,23,0,1,0,1,1996,0,0,0,1,0,3
"Wyoming",2008,38.45800018,1,10.30019569,10.1,215.303,21.700001,0.131695539,330126,2,24.72627831,0,0,2,17,43,0,7,23,0,1,0,1,1996,0,0,0,1,0,3
"Wyoming",2009,35.25500107,1,10.78952599,9.2,214.537,21.700001,0.138017893,259759,2,29.01610565,0,0,2,19,41,0,7,23,0,1,0,1,1996,0,0,0,1,0,3
"Wyoming",2010,32.7159996,1,9.894310951,9.6,218.056,21.700001,0.045298461,372292,2,16.09229469,0,0,2,19,41,0,7,23,0,1,0,1,1996,0,0,0,1,0,3
"Wyoming",2011,NA,1,NA,10.7,224.939,21.700001,0.138465926,546718,2,NA,0,1,2,10,50,0,4,26,0,1,0,1,1996,0,0,0,1,0,3
"Wyoming",2012,NA,1,10.27439976,9.6,229.594,21.700001,NA,NA,2,22.05278397,NA,NA,2,10,NA,NA,4,NA,NA,1,0,1,1996,0,0,0,1,0,3
"Wyoming",2013,NA,1,NA,11.8,232.957,21.700001,NA,NA,2,21.78344154,NA,NA,NA,8,NA,NA,4,NA,NA,1,0,1,1996,0,0,0,1,0,3
"Wyoming",2014,NA,1,NA,9.7,236.736,NA,NA,NA,2,16.68700027,NA,NA,2,8,NA,NA,4,NA,NA,1,0,1,1996,0,0,0,1,0,3
"Wyoming",2015,NA,1,NA,9.8,NA,NA,NA,NA,2,13.06002331,NA,NA,2,9,NA,NA,4,NA,NA,1,0,1,1996,0,0,0,1,0,3
